module,type,name,res_id,src,value,comments
account,model,"ir.actions.act_window,help",account.action_bank_statement_line,A bank statement line is a financial transaction on a bank account.,बैंक कथन लाइन बैंक खातामा एक वित्तीय कारोबार छ।,
account,model,"ir.actions.act_window,help",account.action_move_journal_line,"A journal entry consists of several journal items, each of
                which is either a debit or a credit transaction.","A journal entry consists of several journal items, each of
                which is either a debit or a credit transaction.",
account,model,"ir.actions.act_window,help",account.action_account_journal_form,"A journal is used to record transactions of all accounting data
                related to the day-to-day business.","A journal is used to record transactions of all accounting data
                related to the day-to-day business.",
account,model,"ir.ui.view,arch_db",account.account_planner,A list of common taxes and their rates.,साधारण कर र आफ्नो दर सूची।,
account,model,"ir.ui.view,arch_db",account.account_planner,A list of your customer and supplier payment terms.,आफ्नो ग्राहक र आपूर्तिकर्ता भुक्तानी सर्तहरू सूची।,
account,model,"ir.ui.view,arch_db",account.account_planner,"A product in Odoo is something you sell or buy 
                        whether or not it is goods, consumables, or services.
                        Choose how you want to create your products:","A product in Odoo is something you sell or buy 
                        whether or not it is goods, consumables, or services.
                        Choose how you want to create your products:",
account,code,addons/account/models/account_move.py,809,A reconciliation must involve at least 2 move lines.,एक मेलमिलाप कम्तीमा 2 कदम रेखाहरू समावेश गर्नुपर्छ।,
account,code,addons/account/models/account_bank_statement.py,878,A selected move line was already reconciled.,चयन गरिएको कदम लाइन पहिले नै मिलाप थियो।,
account,code,addons/account/models/account_bank_statement.py,881,A selected move line was already reconciled.,चयन गरिएको कदम लाइन पहिले नै मिलाप थियो।,
account,code,addons/account/models/account_bank_statement.py,889,A selected statement line was already reconciled with an account move.,चयन गरिएको कथन लाइन पहिले नै खाता सार्ने संग मिलाप थियो।,
account,code,addons/account/models/account_bank_statement.py,218,A statement cannot be canceled when its lines are reconciled.,यसको रेखाहरू मिलाप गर्दा एक वक्तव्य रद्द गर्न सकिँदैन।,
account,sql_constraint,account.fiscal.position.tax,0,A tax fiscal position could be defined only once time on same taxes.,एक कर आर्थिक स्थिति परिभाषित गर्न सकिएन मात्र नै कर समयमा एक पटक।,
account,code,addons/account/models/account_bank_statement.py,383,A transaction can't have a 0 amount.,A transaction can't have a 0 amount.,
account,model,"ir.actions.act_window,help",account.action_account_journal_form,"A typical company may use one journal per payment method (cash,
                bank accounts, checks), one purchase journal, one sale journal
                and one for miscellaneous information.","A typical company may use one journal per payment method (cash,
                bank accounts, checks), one purchase journal, one sale journal
                and one for miscellaneous information.",
account,model,"res.groups,name",account.group_warning_account,A warning can be set on a partner (Account),चेतावनी साझेदार मा सेट गर्न सकिन्छ (खाता),
account,code,addons/account/static/src/js/account_reconciliation_widgets.js,98,Account,खाता,openerp-web
account,code,addons/account/static/src/js/account_reconciliation_widgets.js,103,Account,खाता,openerp-web
account,code,addons/account/static/src/xml/account_reconciliation.xml,141,Account,खाता,openerp-web
account,code,addons/account/static/src/xml/account_reconciliation.xml,270,Account,खाता,openerp-web
account,model,"ir.model,name",account.model_account_account,Account,खाता,
account,model,"ir.model.fields,field_description",account.field_account_invoice_account_id,Account,खाता,
account,model,"ir.model.fields,field_description",account.field_account_invoice_line_account_id,Account,खाता,
account,model,"ir.model.fields,field_description",account.field_account_invoice_report_account_id,Account,खाता,
account,model,"ir.model.fields,field_description",account.field_account_move_dummy_account_id,Account,खाता,
account,model,"ir.model.fields,field_description",account.field_account_move_line_account_id,Account,खाता,
account,model,"ir.model.fields,field_description",account.field_account_reconcile_model_account_id,Account,खाता,
account,model,"ir.model.fields,field_description",account.field_account_reconcile_model_template_account_id,Account,खाता,
account,model,"ir.ui.view,arch_db",account.report_journal,Account,खाता,
account,model,"ir.ui.view,arch_db",account.report_partnerledger,Account,खाता,
account,model,"ir.ui.view,arch_db",account.report_trialbalance,Account,खाता,
account,model,"ir.ui.view,arch_db",account.view_account_form,Account,खाता,
account,model,"ir.ui.view,arch_db",account.view_account_move_line_filter,Account,खाता,
